quest_id,source_file,server_source_state,npc_id,trigger_action,actual_path,shown_page,client_visible_action,client_expected,evidence_source,audit_status,fix_status,unresolved_reason
15413,10000_19999/quest_q15413.html,,,,no compiled transition emits this active client page,10002,1009,active client page must be emitted before its buttons can be used,10000_19999/quest_q15413.html#select_success,UNREACHED,UNRESOLVED,active page is absent from compiled IR responses; no current path identifies its NPC or state
15413,10000_19999/quest_q15413.html,unaccepted,805379,1002,unaccepted + NPC 805379 + 1002 -> started + page 1003,1003,,shown server page must exist in the active client HTML action map,10000_19999/quest_q15413.html,UNRESOLVED,UNRESOLVED,compiled IR emits a task page absent from the active client details
15413,10000_19999/quest_q15413.html,unaccepted,805379,1003,unaccepted + NPC 805379 + 1003 -> unaccepted + page 1004,1004,,shown server page must exist in the active client HTML action map,10000_19999/quest_q15413.html,UNRESOLVED,UNRESOLVED,compiled IR emits a task page absent from the active client details
15413,10000_19999/quest_q15413.html,started,805379,31,started + NPC 805379 + 31 -> started + page 1352,1352,,shown server page must exist in the active client HTML action map,10000_19999/quest_q15413.html,UNRESOLVED,UNRESOLVED,compiled IR emits a task page absent from the active client details
15413,10000_19999/quest_q15413.html,unaccepted,805379,1007,unaccepted + NPC 805379 + 1007 -> unaccepted + page 4,4,,shown server page must exist in the active client HTML action map,10000_19999/quest_q15413.html,UNRESOLVED,UNRESOLVED,compiled IR emits a task page absent from the active client details
15413,10000_19999/quest_q15413.html,unaccepted,805379,31,unaccepted + NPC 805379 + 31 -> unaccepted + page 4762,4762,20000,unaccepted + NPC 805379 + 20000 must have a compiled route,10000_19999/quest_q15413.html#select_none: 接受。,VERIFIED,NOT_NEEDED,
15413,10000_19999/quest_q15413.html,unaccepted,805379,31,unaccepted + NPC 805379 + 31 -> unaccepted + page 4762,4762,20001,unaccepted + NPC 805379 + 20001 must have a compiled route,10000_19999/quest_q15413.html#select_none: 拒绝。,VERIFIED,NOT_NEEDED,
15414,10000_19999/quest_q15414.html,,,,no compiled transition emits this active client page,10002,1009,active client page must be emitted before its buttons can be used,10000_19999/quest_q15414.html#select_success,UNREACHED,UNRESOLVED,active page is absent from compiled IR responses; no current path identifies its NPC or state
15414,10000_19999/quest_q15414.html,unaccepted,805385,1002,unaccepted + NPC 805385 + 1002 -> started + page 1003,1003,,shown server page must exist in the active client HTML action map,10000_19999/quest_q15414.html,UNRESOLVED,UNRESOLVED,compiled IR emits a task page absent from the active client details
15414,10000_19999/quest_q15414.html,unaccepted,805385,1003,unaccepted + NPC 805385 + 1003 -> unaccepted + page 1004,1004,,shown server page must exist in the active client HTML action map,10000_19999/quest_q15414.html,UNRESOLVED,UNRESOLVED,compiled IR emits a task page absent from the active client details
15414,10000_19999/quest_q15414.html,complete,805385,31,complete + NPC 805385 + 31 -> complete + page 1011,1011,,shown server page must exist in the active client HTML action map,10000_19999/quest_q15414.html,UNRESOLVED,UNRESOLVED,compiled IR emits a task page absent from the active client details
15414,10000_19999/quest_q15414.html,unaccepted,805385,31,unaccepted + NPC 805385 + 31 -> unaccepted + page 1011,1011,,shown server page must exist in the active client HTML action map,10000_19999/quest_q15414.html,UNRESOLVED,UNRESOLVED,compiled IR emits a task page absent from the active client details
15414,10000_19999/quest_q15414.html,unaccepted,805385,1012,unaccepted + NPC 805385 + 1012 -> unaccepted + page 1012,1012,,shown server page must exist in the active client HTML action map,10000_19999/quest_q15414.html,UNRESOLVED,UNRESOLVED,compiled IR emits a task page absent from the active client details
15414,10000_19999/quest_q15414.html,started,805385,31,started + NPC 805385 + 31 -> started + page 1352,1352,,shown server page must exist in the active client HTML action map,10000_19999/quest_q15414.html,UNRESOLVED,UNRESOLVED,compiled IR emits a task page absent from the active client details
15414,10000_19999/quest_q15414.html,complete,805385,1007,complete + NPC 805385 + 1007 -> complete + page 4,4,,shown server page must exist in the active client HTML action map,10000_19999/quest_q15414.html,UNRESOLVED,UNRESOLVED,compiled IR emits a task page absent from the active client details
15414,10000_19999/quest_q15414.html,unaccepted,805385,1007,unaccepted + NPC 805385 + 1007 -> unaccepted + page 4,4,,shown server page must exist in the active client HTML action map,10000_19999/quest_q15414.html,UNRESOLVED,UNRESOLVED,compiled IR emits a task page absent from the active client details
15414,10000_19999/quest_q15414.html,,,,no compiled transition emits this active client page,4762,20000 20001,active client page must be emitted before its buttons can be used,10000_19999/quest_q15414.html#select_none,UNREACHED,UNRESOLVED,active page is absent from compiled IR responses; no current path identifies its NPC or state
15415,10000_19999/quest_q15415.html,,,,no compiled transition emits this active client page,10002,1009,active client page must be emitted before its buttons can be used,10000_19999/quest_q15415.html#select_success,UNREACHED,UNRESOLVED,active page is absent from compiled IR responses; no current path identifies its NPC or state
15415,10000_19999/quest_q15415.html,unaccepted,805386,1002,unaccepted + NPC 805386 + 1002 -> started + page 1003,1003,,shown server page must exist in the active client HTML action map,10000_19999/quest_q15415.html,UNRESOLVED,UNRESOLVED,compiled IR emits a task page absent from the active client details
15415,10000_19999/quest_q15415.html,unaccepted,805386,1003,unaccepted + NPC 805386 + 1003 -> unaccepted + page 1004,1004,,shown server page must exist in the active client HTML action map,10000_19999/quest_q15415.html,UNRESOLVED,UNRESOLVED,compiled IR emits a task page absent from the active client details
15415,10000_19999/quest_q15415.html,complete,805386,31,complete + NPC 805386 + 31 -> complete + page 1011,1011,,shown server page must exist in the active client HTML action map,10000_19999/quest_q15415.html,UNRESOLVED,UNRESOLVED,compiled IR emits a task page absent from the active client details
15415,10000_19999/quest_q15415.html,unaccepted,805386,31,unaccepted + NPC 805386 + 31 -> unaccepted + page 1011,1011,,shown server page must exist in the active client HTML action map,10000_19999/quest_q15415.html,UNRESOLVED,UNRESOLVED,compiled IR emits a task page absent from the active client details
15415,10000_19999/quest_q15415.html,unaccepted,805386,1012,unaccepted + NPC 805386 + 1012 -> unaccepted + page 1012,1012,,shown server page must exist in the active client HTML action map,10000_19999/quest_q15415.html,UNRESOLVED,UNRESOLVED,compiled IR emits a task page absent from the active client details
15415,10000_19999/quest_q15415.html,started,805386,31,started + NPC 805386 + 31 -> started + page 1352,1352,,shown server page must exist in the active client HTML action map,10000_19999/quest_q15415.html,UNRESOLVED,UNRESOLVED,compiled IR emits a task page absent from the active client details
15415,10000_19999/quest_q15415.html,complete,805386,1007,complete + NPC 805386 + 1007 -> complete + page 4,4,,shown server page must exist in the active client HTML action map,10000_19999/quest_q15415.html,UNRESOLVED,UNRESOLVED,compiled IR emits a task page absent from the active client details
15415,10000_19999/quest_q15415.html,unaccepted,805386,1007,unaccepted + NPC 805386 + 1007 -> unaccepted + page 4,4,,shown server page must exist in the active client HTML action map,10000_19999/quest_q15415.html,UNRESOLVED,UNRESOLVED,compiled IR emits a task page absent from the active client details
15415,10000_19999/quest_q15415.html,,,,no compiled transition emits this active client page,4762,20000 20001,active client page must be emitted before its buttons can be used,10000_19999/quest_q15415.html#select_none,UNREACHED,UNRESOLVED,active page is absent from compiled IR responses; no current path identifies its NPC or state
15416,10000_19999/quest_q15416.html,,,,no compiled transition emits this active client page,10002,1009,active client page must be emitted before its buttons can be used,10000_19999/quest_q15416.html#select_success,UNREACHED,UNRESOLVED,active page is absent from compiled IR responses; no current path identifies its NPC or state
15416,10000_19999/quest_q15416.html,unaccepted,805387,1002,unaccepted + NPC 805387 + 1002 -> started + page 1003,1003,,shown server page must exist in the active client HTML action map,10000_19999/quest_q15416.html,UNRESOLVED,UNRESOLVED,compiled IR emits a task page absent from the active client details
15416,10000_19999/quest_q15416.html,unaccepted,805387,1003,unaccepted + NPC 805387 + 1003 -> unaccepted + page 1004,1004,,shown server page must exist in the active client HTML action map,10000_19999/quest_q15416.html,UNRESOLVED,UNRESOLVED,compiled IR emits a task page absent from the active client details
15416,10000_19999/quest_q15416.html,complete,805387,31,complete + NPC 805387 + 31 -> complete + page 1011,1011,,shown server page must exist in the active client HTML action map,10000_19999/quest_q15416.html,UNRESOLVED,UNRESOLVED,compiled IR emits a task page absent from the active client details
15416,10000_19999/quest_q15416.html,unaccepted,805387,31,unaccepted + NPC 805387 + 31 -> unaccepted + page 1011,1011,,shown server page must exist in the active client HTML action map,10000_19999/quest_q15416.html,UNRESOLVED,UNRESOLVED,compiled IR emits a task page absent from the active client details
15416,10000_19999/quest_q15416.html,unaccepted,805387,1012,unaccepted + NPC 805387 + 1012 -> unaccepted + page 1012,1012,,shown server page must exist in the active client HTML action map,10000_19999/quest_q15416.html,UNRESOLVED,UNRESOLVED,compiled IR emits a task page absent from the active client details
15416,10000_19999/quest_q15416.html,started,805387,31,started + NPC 805387 + 31 -> started + page 1352,1352,,shown server page must exist in the active client HTML action map,10000_19999/quest_q15416.html,UNRESOLVED,UNRESOLVED,compiled IR emits a task page absent from the active client details
15416,10000_19999/quest_q15416.html,complete,805387,1007,complete + NPC 805387 + 1007 -> complete + page 4,4,,shown server page must exist in the active client HTML action map,10000_19999/quest_q15416.html,UNRESOLVED,UNRESOLVED,compiled IR emits a task page absent from the active client details
15416,10000_19999/quest_q15416.html,unaccepted,805387,1007,unaccepted + NPC 805387 + 1007 -> unaccepted + page 4,4,,shown server page must exist in the active client HTML action map,10000_19999/quest_q15416.html,UNRESOLVED,UNRESOLVED,compiled IR emits a task page absent from the active client details
15416,10000_19999/quest_q15416.html,,,,no compiled transition emits this active client page,4762,20000 20001,active client page must be emitted before its buttons can be used,10000_19999/quest_q15416.html#select_none,UNREACHED,UNRESOLVED,active page is absent from compiled IR responses; no current path identifies its NPC or state
15417,10000_19999/quest_q15417.html,,,,no compiled transition emits this active client page,10002,1009,active client page must be emitted before its buttons can be used,10000_19999/quest_q15417.html#select_success,UNREACHED,UNRESOLVED,active page is absent from compiled IR responses; no current path identifies its NPC or state
15417,10000_19999/quest_q15417.html,unaccepted,805388,1002,unaccepted + NPC 805388 + 1002 -> started + page 1003,1003,,shown server page must exist in the active client HTML action map,10000_19999/quest_q15417.html,UNRESOLVED,UNRESOLVED,compiled IR emits a task page absent from the active client details
15417,10000_19999/quest_q15417.html,unaccepted,805388,1003,unaccepted + NPC 805388 + 1003 -> unaccepted + page 1004,1004,,shown server page must exist in the active client HTML action map,10000_19999/quest_q15417.html,UNRESOLVED,UNRESOLVED,compiled IR emits a task page absent from the active client details
15417,10000_19999/quest_q15417.html,complete,805388,31,complete + NPC 805388 + 31 -> complete + page 1011,1011,,shown server page must exist in the active client HTML action map,10000_19999/quest_q15417.html,UNRESOLVED,UNRESOLVED,compiled IR emits a task page absent from the active client details
15417,10000_19999/quest_q15417.html,unaccepted,805388,31,unaccepted + NPC 805388 + 31 -> unaccepted + page 1011,1011,,shown server page must exist in the active client HTML action map,10000_19999/quest_q15417.html,UNRESOLVED,UNRESOLVED,compiled IR emits a task page absent from the active client details
15417,10000_19999/quest_q15417.html,unaccepted,805388,1012,unaccepted + NPC 805388 + 1012 -> unaccepted + page 1012,1012,,shown server page must exist in the active client HTML action map,10000_19999/quest_q15417.html,UNRESOLVED,UNRESOLVED,compiled IR emits a task page absent from the active client details
15417,10000_19999/quest_q15417.html,started,805388,31,started + NPC 805388 + 31 -> started + page 1352,1352,,shown server page must exist in the active client HTML action map,10000_19999/quest_q15417.html,UNRESOLVED,UNRESOLVED,compiled IR emits a task page absent from the active client details
15417,10000_19999/quest_q15417.html,complete,805388,1007,complete + NPC 805388 + 1007 -> complete + page 4,4,,shown server page must exist in the active client HTML action map,10000_19999/quest_q15417.html,UNRESOLVED,UNRESOLVED,compiled IR emits a task page absent from the active client details
15417,10000_19999/quest_q15417.html,unaccepted,805388,1007,unaccepted + NPC 805388 + 1007 -> unaccepted + page 4,4,,shown server page must exist in the active client HTML action map,10000_19999/quest_q15417.html,UNRESOLVED,UNRESOLVED,compiled IR emits a task page absent from the active client details
15417,10000_19999/quest_q15417.html,,,,no compiled transition emits this active client page,4762,20000 20001,active client page must be emitted before its buttons can be used,10000_19999/quest_q15417.html#select_none,UNREACHED,UNRESOLVED,active page is absent from compiled IR responses; no current path identifies its NPC or state
15418,10000_19999/quest_q15418.html,,,,no compiled transition emits this active client page,10002,1009,active client page must be emitted before its buttons can be used,10000_19999/quest_q15418.html#select_success,UNREACHED,UNRESOLVED,active page is absent from compiled IR responses; no current path identifies its NPC or state
15418,10000_19999/quest_q15418.html,unaccepted,805389,1002,unaccepted + NPC 805389 + 1002 -> started + page 1003,1003,,shown server page must exist in the active client HTML action map,10000_19999/quest_q15418.html,UNRESOLVED,UNRESOLVED,compiled IR emits a task page absent from the active client details
15418,10000_19999/quest_q15418.html,unaccepted,805389,1003,unaccepted + NPC 805389 + 1003 -> unaccepted + page 1004,1004,,shown server page must exist in the active client HTML action map,10000_19999/quest_q15418.html,UNRESOLVED,UNRESOLVED,compiled IR emits a task page absent from the active client details
15418,10000_19999/quest_q15418.html,complete,805389,31,complete + NPC 805389 + 31 -> complete + page 1011,1011,,shown server page must exist in the active client HTML action map,10000_19999/quest_q15418.html,UNRESOLVED,UNRESOLVED,compiled IR emits a task page absent from the active client details
15418,10000_19999/quest_q15418.html,unaccepted,805389,31,unaccepted + NPC 805389 + 31 -> unaccepted + page 1011,1011,,shown server page must exist in the active client HTML action map,10000_19999/quest_q15418.html,UNRESOLVED,UNRESOLVED,compiled IR emits a task page absent from the active client details
15418,10000_19999/quest_q15418.html,unaccepted,805389,1012,unaccepted + NPC 805389 + 1012 -> unaccepted + page 1012,1012,,shown server page must exist in the active client HTML action map,10000_19999/quest_q15418.html,UNRESOLVED,UNRESOLVED,compiled IR emits a task page absent from the active client details
15418,10000_19999/quest_q15418.html,started,805389,31,started + NPC 805389 + 31 -> started + page 1352,1352,,shown server page must exist in the active client HTML action map,10000_19999/quest_q15418.html,UNRESOLVED,UNRESOLVED,compiled IR emits a task page absent from the active client details
15418,10000_19999/quest_q15418.html,complete,805389,1007,complete + NPC 805389 + 1007 -> complete + page 4,4,,shown server page must exist in the active client HTML action map,10000_19999/quest_q15418.html,UNRESOLVED,UNRESOLVED,compiled IR emits a task page absent from the active client details
15418,10000_19999/quest_q15418.html,unaccepted,805389,1007,unaccepted + NPC 805389 + 1007 -> unaccepted + page 4,4,,shown server page must exist in the active client HTML action map,10000_19999/quest_q15418.html,UNRESOLVED,UNRESOLVED,compiled IR emits a task page absent from the active client details
15418,10000_19999/quest_q15418.html,,,,no compiled transition emits this active client page,4762,20000 20001,active client page must be emitted before its buttons can be used,10000_19999/quest_q15418.html#select_none,UNREACHED,UNRESOLVED,active page is absent from compiled IR responses; no current path identifies its NPC or state
15419,10000_19999/quest_q15419.html,,,,no compiled transition emits this active client page,10002,1009,active client page must be emitted before its buttons can be used,10000_19999/quest_q15419.html#select_success,UNREACHED,UNRESOLVED,active page is absent from compiled IR responses; no current path identifies its NPC or state
15419,10000_19999/quest_q15419.html,unaccepted,805390,1002,unaccepted + NPC 805390 + 1002 -> started + page 1003,1003,,shown server page must exist in the active client HTML action map,10000_19999/quest_q15419.html,UNRESOLVED,UNRESOLVED,compiled IR emits a task page absent from the active client details
15419,10000_19999/quest_q15419.html,unaccepted,805390,1003,unaccepted + NPC 805390 + 1003 -> unaccepted + page 1004,1004,,shown server page must exist in the active client HTML action map,10000_19999/quest_q15419.html,UNRESOLVED,UNRESOLVED,compiled IR emits a task page absent from the active client details
15419,10000_19999/quest_q15419.html,complete,805390,31,complete + NPC 805390 + 31 -> complete + page 1011,1011,,shown server page must exist in the active client HTML action map,10000_19999/quest_q15419.html,UNRESOLVED,UNRESOLVED,compiled IR emits a task page absent from the active client details
15419,10000_19999/quest_q15419.html,unaccepted,805390,31,unaccepted + NPC 805390 + 31 -> unaccepted + page 1011,1011,,shown server page must exist in the active client HTML action map,10000_19999/quest_q15419.html,UNRESOLVED,UNRESOLVED,compiled IR emits a task page absent from the active client details
15419,10000_19999/quest_q15419.html,unaccepted,805390,1012,unaccepted + NPC 805390 + 1012 -> unaccepted + page 1012,1012,,shown server page must exist in the active client HTML action map,10000_19999/quest_q15419.html,UNRESOLVED,UNRESOLVED,compiled IR emits a task page absent from the active client details
15419,10000_19999/quest_q15419.html,started,805390,31,started + NPC 805390 + 31 -> started + page 1352,1352,,shown server page must exist in the active client HTML action map,10000_19999/quest_q15419.html,UNRESOLVED,UNRESOLVED,compiled IR emits a task page absent from the active client details
15419,10000_19999/quest_q15419.html,complete,805390,1007,complete + NPC 805390 + 1007 -> complete + page 4,4,,shown server page must exist in the active client HTML action map,10000_19999/quest_q15419.html,UNRESOLVED,UNRESOLVED,compiled IR emits a task page absent from the active client details
15419,10000_19999/quest_q15419.html,unaccepted,805390,1007,unaccepted + NPC 805390 + 1007 -> unaccepted + page 4,4,,shown server page must exist in the active client HTML action map,10000_19999/quest_q15419.html,UNRESOLVED,UNRESOLVED,compiled IR emits a task page absent from the active client details
15419,10000_19999/quest_q15419.html,,,,no compiled transition emits this active client page,4762,20000 20001,active client page must be emitted before its buttons can be used,10000_19999/quest_q15419.html#select_none,UNREACHED,UNRESOLVED,active page is absent from compiled IR responses; no current path identifies its NPC or state
15420,10000_19999/quest_q15420.html,,,,no compiled transition emits this active client page,10002,1009,active client page must be emitted before its buttons can be used,10000_19999/quest_q15420.html#select_success,UNREACHED,UNRESOLVED,active page is absent from compiled IR responses; no current path identifies its NPC or state
15420,10000_19999/quest_q15420.html,unaccepted,805391,1002,unaccepted + NPC 805391 + 1002 -> started + page 1003,1003,,shown server page must exist in the active client HTML action map,10000_19999/quest_q15420.html,UNRESOLVED,UNRESOLVED,compiled IR emits a task page absent from the active client details
15420,10000_19999/quest_q15420.html,unaccepted,805391,1003,unaccepted + NPC 805391 + 1003 -> unaccepted + page 1004,1004,,shown server page must exist in the active client HTML action map,10000_19999/quest_q15420.html,UNRESOLVED,UNRESOLVED,compiled IR emits a task page absent from the active client details
15420,10000_19999/quest_q15420.html,complete,805391,31,complete + NPC 805391 + 31 -> complete + page 1011,1011,,shown server page must exist in the active client HTML action map,10000_19999/quest_q15420.html,UNRESOLVED,UNRESOLVED,compiled IR emits a task page absent from the active client details
15420,10000_19999/quest_q15420.html,unaccepted,805391,31,unaccepted + NPC 805391 + 31 -> unaccepted + page 1011,1011,,shown server page must exist in the active client HTML action map,10000_19999/quest_q15420.html,UNRESOLVED,UNRESOLVED,compiled IR emits a task page absent from the active client details
15420,10000_19999/quest_q15420.html,unaccepted,805391,1012,unaccepted + NPC 805391 + 1012 -> unaccepted + page 1012,1012,,shown server page must exist in the active client HTML action map,10000_19999/quest_q15420.html,UNRESOLVED,UNRESOLVED,compiled IR emits a task page absent from the active client details
15420,10000_19999/quest_q15420.html,started,805391,31,started + NPC 805391 + 31 -> started + page 1352,1352,,shown server page must exist in the active client HTML action map,10000_19999/quest_q15420.html,UNRESOLVED,UNRESOLVED,compiled IR emits a task page absent from the active client details
15420,10000_19999/quest_q15420.html,complete,805391,1007,complete + NPC 805391 + 1007 -> complete + page 4,4,,shown server page must exist in the active client HTML action map,10000_19999/quest_q15420.html,UNRESOLVED,UNRESOLVED,compiled IR emits a task page absent from the active client details
15420,10000_19999/quest_q15420.html,unaccepted,805391,1007,unaccepted + NPC 805391 + 1007 -> unaccepted + page 4,4,,shown server page must exist in the active client HTML action map,10000_19999/quest_q15420.html,UNRESOLVED,UNRESOLVED,compiled IR emits a task page absent from the active client details
15420,10000_19999/quest_q15420.html,,,,no compiled transition emits this active client page,4762,20000 20001,active client page must be emitted before its buttons can be used,10000_19999/quest_q15420.html#select_none,UNREACHED,UNRESOLVED,active page is absent from compiled IR responses; no current path identifies its NPC or state
15421,10000_19999/quest_q15421.html,,,,no compiled transition emits this active client page,10002,1009,active client page must be emitted before its buttons can be used,10000_19999/quest_q15421.html#select_success,UNREACHED,UNRESOLVED,active page is absent from compiled IR responses; no current path identifies its NPC or state
15421,10000_19999/quest_q15421.html,unaccepted,805392,1002,unaccepted + NPC 805392 + 1002 -> started + page 1003,1003,,shown server page must exist in the active client HTML action map,10000_19999/quest_q15421.html,UNRESOLVED,UNRESOLVED,compiled IR emits a task page absent from the active client details
15421,10000_19999/quest_q15421.html,unaccepted,805392,1003,unaccepted + NPC 805392 + 1003 -> unaccepted + page 1004,1004,,shown server page must exist in the active client HTML action map,10000_19999/quest_q15421.html,UNRESOLVED,UNRESOLVED,compiled IR emits a task page absent from the active client details
15421,10000_19999/quest_q15421.html,complete,805392,31,complete + NPC 805392 + 31 -> complete + page 1011,1011,,shown server page must exist in the active client HTML action map,10000_19999/quest_q15421.html,UNRESOLVED,UNRESOLVED,compiled IR emits a task page absent from the active client details
15421,10000_19999/quest_q15421.html,unaccepted,805392,31,unaccepted + NPC 805392 + 31 -> unaccepted + page 1011,1011,,shown server page must exist in the active client HTML action map,10000_19999/quest_q15421.html,UNRESOLVED,UNRESOLVED,compiled IR emits a task page absent from the active client details
15421,10000_19999/quest_q15421.html,unaccepted,805392,1012,unaccepted + NPC 805392 + 1012 -> unaccepted + page 1012,1012,,shown server page must exist in the active client HTML action map,10000_19999/quest_q15421.html,UNRESOLVED,UNRESOLVED,compiled IR emits a task page absent from the active client details
15421,10000_19999/quest_q15421.html,started,805392,31,started + NPC 805392 + 31 -> started + page 1352,1352,,shown server page must exist in the active client HTML action map,10000_19999/quest_q15421.html,UNRESOLVED,UNRESOLVED,compiled IR emits a task page absent from the active client details
15421,10000_19999/quest_q15421.html,complete,805392,1007,complete + NPC 805392 + 1007 -> complete + page 4,4,,shown server page must exist in the active client HTML action map,10000_19999/quest_q15421.html,UNRESOLVED,UNRESOLVED,compiled IR emits a task page absent from the active client details
15421,10000_19999/quest_q15421.html,unaccepted,805392,1007,unaccepted + NPC 805392 + 1007 -> unaccepted + page 4,4,,shown server page must exist in the active client HTML action map,10000_19999/quest_q15421.html,UNRESOLVED,UNRESOLVED,compiled IR emits a task page absent from the active client details
15421,10000_19999/quest_q15421.html,,,,no compiled transition emits this active client page,4762,20000 20001,active client page must be emitted before its buttons can be used,10000_19999/quest_q15421.html#select_none,UNREACHED,UNRESOLVED,active page is absent from compiled IR responses; no current path identifies its NPC or state
15422,10000_19999/quest_q15422.html,,,,no compiled transition emits this active client page,10002,1009,active client page must be emitted before its buttons can be used,10000_19999/quest_q15422.html#select_success,UNREACHED,UNRESOLVED,active page is absent from compiled IR responses; no current path identifies its NPC or state
15422,10000_19999/quest_q15422.html,unaccepted,805393,1002,unaccepted + NPC 805393 + 1002 -> started + page 1003,1003,,shown server page must exist in the active client HTML action map,10000_19999/quest_q15422.html,UNRESOLVED,UNRESOLVED,compiled IR emits a task page absent from the active client details
15422,10000_19999/quest_q15422.html,unaccepted,805393,1003,unaccepted + NPC 805393 + 1003 -> unaccepted + page 1004,1004,,shown server page must exist in the active client HTML action map,10000_19999/quest_q15422.html,UNRESOLVED,UNRESOLVED,compiled IR emits a task page absent from the active client details
15422,10000_19999/quest_q15422.html,complete,805393,31,complete + NPC 805393 + 31 -> complete + page 1011,1011,,shown server page must exist in the active client HTML action map,10000_19999/quest_q15422.html,UNRESOLVED,UNRESOLVED,compiled IR emits a task page absent from the active client details
15422,10000_19999/quest_q15422.html,unaccepted,805393,31,unaccepted + NPC 805393 + 31 -> unaccepted + page 1011,1011,,shown server page must exist in the active client HTML action map,10000_19999/quest_q15422.html,UNRESOLVED,UNRESOLVED,compiled IR emits a task page absent from the active client details
15422,10000_19999/quest_q15422.html,unaccepted,805393,1012,unaccepted + NPC 805393 + 1012 -> unaccepted + page 1012,1012,,shown server page must exist in the active client HTML action map,10000_19999/quest_q15422.html,UNRESOLVED,UNRESOLVED,compiled IR emits a task page absent from the active client details
15422,10000_19999/quest_q15422.html,started,805393,31,started + NPC 805393 + 31 -> started + page 1352,1352,,shown server page must exist in the active client HTML action map,10000_19999/quest_q15422.html,UNRESOLVED,UNRESOLVED,compiled IR emits a task page absent from the active client details
15422,10000_19999/quest_q15422.html,complete,805393,1007,complete + NPC 805393 + 1007 -> complete + page 4,4,,shown server page must exist in the active client HTML action map,10000_19999/quest_q15422.html,UNRESOLVED,UNRESOLVED,compiled IR emits a task page absent from the active client details
15422,10000_19999/quest_q15422.html,unaccepted,805393,1007,unaccepted + NPC 805393 + 1007 -> unaccepted + page 4,4,,shown server page must exist in the active client HTML action map,10000_19999/quest_q15422.html,UNRESOLVED,UNRESOLVED,compiled IR emits a task page absent from the active client details
15422,10000_19999/quest_q15422.html,,,,no compiled transition emits this active client page,4762,20000 20001,active client page must be emitted before its buttons can be used,10000_19999/quest_q15422.html#select_none,UNREACHED,UNRESOLVED,active page is absent from compiled IR responses; no current path identifies its NPC or state
15423,10000_19999/quest_q15423.html,,,,no compiled transition emits this active client page,10002,1009,active client page must be emitted before its buttons can be used,10000_19999/quest_q15423.html#select_success,UNREACHED,UNRESOLVED,active page is absent from compiled IR responses; no current path identifies its NPC or state
15423,10000_19999/quest_q15423.html,unaccepted,805394,1002,unaccepted + NPC 805394 + 1002 -> started + page 1003,1003,,shown server page must exist in the active client HTML action map,10000_19999/quest_q15423.html,UNRESOLVED,UNRESOLVED,compiled IR emits a task page absent from the active client details
15423,10000_19999/quest_q15423.html,unaccepted,805394,1003,unaccepted + NPC 805394 + 1003 -> unaccepted + page 1004,1004,,shown server page must exist in the active client HTML action map,10000_19999/quest_q15423.html,UNRESOLVED,UNRESOLVED,compiled IR emits a task page absent from the active client details
15423,10000_19999/quest_q15423.html,complete,805394,31,complete + NPC 805394 + 31 -> complete + page 1011,1011,,shown server page must exist in the active client HTML action map,10000_19999/quest_q15423.html,UNRESOLVED,UNRESOLVED,compiled IR emits a task page absent from the active client details
15423,10000_19999/quest_q15423.html,unaccepted,805394,31,unaccepted + NPC 805394 + 31 -> unaccepted + page 1011,1011,,shown server page must exist in the active client HTML action map,10000_19999/quest_q15423.html,UNRESOLVED,UNRESOLVED,compiled IR emits a task page absent from the active client details
15423,10000_19999/quest_q15423.html,unaccepted,805394,1012,unaccepted + NPC 805394 + 1012 -> unaccepted + page 1012,1012,,shown server page must exist in the active client HTML action map,10000_19999/quest_q15423.html,UNRESOLVED,UNRESOLVED,compiled IR emits a task page absent from the active client details
15423,10000_19999/quest_q15423.html,started,805394,31,started + NPC 805394 + 31 -> started + page 1352,1352,,shown server page must exist in the active client HTML action map,10000_19999/quest_q15423.html,UNRESOLVED,UNRESOLVED,compiled IR emits a task page absent from the active client details
15423,10000_19999/quest_q15423.html,complete,805394,1007,complete + NPC 805394 + 1007 -> complete + page 4,4,,shown server page must exist in the active client HTML action map,10000_19999/quest_q15423.html,UNRESOLVED,UNRESOLVED,compiled IR emits a task page absent from the active client details
15423,10000_19999/quest_q15423.html,unaccepted,805394,1007,unaccepted + NPC 805394 + 1007 -> unaccepted + page 4,4,,shown server page must exist in the active client HTML action map,10000_19999/quest_q15423.html,UNRESOLVED,UNRESOLVED,compiled IR emits a task page absent from the active client details
15423,10000_19999/quest_q15423.html,,,,no compiled transition emits this active client page,4762,20000 20001,active client page must be emitted before its buttons can be used,10000_19999/quest_q15423.html#select_none,UNREACHED,UNRESOLVED,active page is absent from compiled IR responses; no current path identifies its NPC or state
15424,10000_19999/quest_q15424.html,,,,no compiled transition emits this active client page,10002,1009,active client page must be emitted before its buttons can be used,10000_19999/quest_q15424.html#select_success,UNREACHED,UNRESOLVED,active page is absent from compiled IR responses; no current path identifies its NPC or state
15424,10000_19999/quest_q15424.html,unaccepted,805395,1002,unaccepted + NPC 805395 + 1002 -> started + page 1003,1003,,shown server page must exist in the active client HTML action map,10000_19999/quest_q15424.html,UNRESOLVED,UNRESOLVED,compiled IR emits a task page absent from the active client details
15424,10000_19999/quest_q15424.html,unaccepted,805395,1003,unaccepted + NPC 805395 + 1003 -> unaccepted + page 1004,1004,,shown server page must exist in the active client HTML action map,10000_19999/quest_q15424.html,UNRESOLVED,UNRESOLVED,compiled IR emits a task page absent from the active client details
